id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
614475,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
614470,Landing Page Submission,Google,Yes,No,0,6.0,347,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
614434,API,Direct Traffic,No,No,1,4.0,1054,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
614387,Landing Page Submission,Direct Traffic,No,No,0,1.0,206,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
614324,Landing Page Submission,Google,No,No,1,2.0,1507,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
614292,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614287,Landing Page Submission,Direct Traffic,No,No,0,4.0,84,4.0,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
614282,Landing Page Submission,Direct Traffic,No,No,0,4.0,21,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
614268,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,154,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
614259,Landing Page Submission,Organic Search,No,No,1,8.0,387,8.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
614238,Landing Page Submission,Direct Traffic,No,No,1,2.0,1380,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
614229,Landing Page Submission,Direct Traffic,No,No,0,8.0,96,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
614226,Landing Page Submission,Google,No,No,0,5.0,286,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
614222,Landing Page Submission,Direct Traffic,No,No,1,5.0,1880,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
614219,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
614218,Landing Page Submission,Direct Traffic,Yes,No,0,8.0,77,8.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
614213,Landing Page Submission,Google,No,No,0,2.0,416,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
614206,Landing Page Submission,Direct Traffic,No,No,1,10.0,568,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
614205,API,Organic Search,No,No,1,4.0,1082,4.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
614204,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
614200,Landing Page Submission,Direct Traffic,No,No,1,4.0,30,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
614189,Landing Page Submission,Direct Traffic,No,No,0,7.0,32,7.0,Email Opened,Hospitality Management,Student,No,No,No,No,No,No,,,Yes
614186,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,431,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
614151,Landing Page Submission,Direct Traffic,No,No,1,4.0,980,2.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
614146,Landing Page Submission,Direct Traffic,No,No,1,4.0,1886,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
614140,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
614139,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
614132,Landing Page Submission,Google,No,No,1,9.0,185,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
614107,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
614103,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
614100,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
614097,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
614095,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
614091,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
614087,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,,,No
614082,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614080,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
614077,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
614071,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,No
614070,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
614066,API,Google,No,No,0,2.0,1217,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
614067,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
614056,Landing Page Submission,Google,No,No,0,5.0,236,2.5,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
614042,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
614038,Landing Page Submission,Direct Traffic,No,No,1,2.0,1486,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
614037,Landing Page Submission,Direct Traffic,No,No,0,4.0,12,2.0,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
614036,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
614021,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Student,No,No,No,No,No,No,,,No
614007,API,Google,No,No,1,2.0,1177,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613979,API,Organic Search,No,No,1,4.0,918,2.0,Page Visited on Website,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,15.0,12.0,No
613976,API,Google,No,No,0,3.0,18,1.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
613975,Landing Page Submission,Direct Traffic,No,No,1,3.0,1105,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
613966,Landing Page Submission,Direct Traffic,No,No,0,1.0,260,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
613965,API,Organic Search,No,No,1,8.0,1651,8.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613964,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
613938,API,Organic Search,No,No,1,2.0,1198,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613917,Lead Add Form,,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613879,Landing Page Submission,Direct Traffic,No,No,0,2.0,177,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
613854,Landing Page Submission,Google,No,No,0,6.0,425,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
613852,API,Organic Search,No,No,1,4.0,976,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613850,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613825,API,Google,No,No,0,2.0,746,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613814,API,Google,No,No,0,3.0,1114,3.0,Email Opened,,,No,No,No,No,No,No,,,No
613809,Landing Page Submission,Google,No,No,0,6.0,324,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
613797,Landing Page Submission,Organic Search,No,No,1,5.0,519,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
613774,API,Google,No,No,1,3.0,1341,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
613769,Landing Page Submission,Google,No,No,0,5.0,1136,2.5,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,No
613750,Landing Page Submission,Direct Traffic,No,No,0,3.0,5,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
613738,Landing Page Submission,Google,No,No,1,7.0,242,3.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
613732,Landing Page Submission,Direct Traffic,No,No,0,3.0,1353,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
613711,Landing Page Submission,Direct Traffic,No,No,0,2.0,682,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
613697,API,Organic Search,No,No,0,4.0,956,1.33,SMS Sent,,,No,No,No,No,No,No,,,No
613688,Landing Page Submission,Google,No,No,1,5.0,1411,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
613680,Landing Page Submission,Organic Search,No,No,0,3.0,1174,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
613679,API,Google,No,No,0,3.0,100,1.5,Email Opened,,,No,No,No,No,No,No,,,No
613660,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613659,Lead Add Form,Reference,No,No,1,3.0,1678,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
613655,Landing Page Submission,Direct Traffic,No,No,1,7.0,1164,7.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
613650,API,Google,No,No,1,2.0,139,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
613632,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,296,1.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
613633,API,Google,No,No,1,3.0,1510,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
613624,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
613614,API,Organic Search,No,No,0,4.0,153,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613597,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
613583,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613574,Landing Page Submission,Direct Traffic,No,No,1,4.0,1502,2.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
613565,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
613545,API,Organic Search,No,No,1,7.0,1237,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613544,Landing Page Submission,Direct Traffic,No,No,0,4.0,347,4.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
613542,API,Chat,No,No,1,0.0,0,0.0,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
613533,API,Google,No,No,1,2.0,1310,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613525,API,Organic Search,No,No,1,2.0,253,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613506,Landing Page Submission,Google,No,No,0,5.0,421,2.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
613497,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
613488,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
613483,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
613459,Landing Page Submission,Direct Traffic,No,No,1,4.0,1388,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
613440,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613438,Landing Page Submission,Google,No,No,1,7.0,1398,3.5,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
613405,Landing Page Submission,Direct Traffic,No,No,1,2.0,1007,2.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
613391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
613378,Landing Page Submission,Google,No,No,0,3.0,325,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
613352,Landing Page Submission,Direct Traffic,No,No,1,4.0,1005,1.33,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
613346,Landing Page Submission,Direct Traffic,No,No,1,5.0,803,2.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
613343,Landing Page Submission,Direct Traffic,No,No,1,2.0,1321,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
613339,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613330,API,Direct Traffic,No,No,0,5.0,1533,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613326,Landing Page Submission,Direct Traffic,No,No,1,2.0,41,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
613318,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,231,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
613289,Landing Page Submission,Google,No,No,1,4.0,1115,4.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
613195,API,Google,No,No,1,2.0,916,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
613193,Landing Page Submission,Google,No,No,1,5.0,1436,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
613178,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
613149,API,Google,Yes,No,0,2.0,56,2.0,Email Bounced,,,No,No,No,No,No,No,,,No
613148,Landing Page Submission,Google,No,No,0,5.0,497,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
613129,Landing Page Submission,Direct Traffic,No,No,1,4.0,1192,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
613102,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
613099,Landing Page Submission,Direct Traffic,No,No,0,3.0,458,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
613087,API,Google,No,No,0,13.0,58,2.6,Chat Conversation,,,No,No,No,No,No,No,,,No
613083,API,Google,Yes,No,0,7.0,212,1.75,Page Visited on Website,,,No,No,No,No,No,No,,,No
613070,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
613046,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613035,Landing Page Submission,Google,No,No,0,4.0,395,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
613027,Landing Page Submission,Direct Traffic,No,No,0,4.0,770,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
613019,Landing Page Submission,Direct Traffic,No,No,0,11.0,78,5.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
613016,Landing Page Submission,Google,No,No,1,2.0,1236,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612984,Landing Page Submission,Direct Traffic,No,No,0,8.0,1677,2.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
612983,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
612980,Landing Page Submission,Organic Search,No,No,1,6.0,246,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
612971,Lead Add Form,Reference,No,No,1,,1672,,,Select,Unemployed,No,No,No,No,No,No,,,No
612968,API,Google,No,No,1,2.0,693,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
612954,Lead Add Form,Reference,No,No,1,,1464,,,Select,Unemployed,No,No,No,No,No,No,,,No
612946,Landing Page Submission,Google,No,No,0,12.0,150,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612920,API,Google,No,No,0,2.0,1273,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
612919,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
612899,API,Google,No,No,0,2.0,102,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
612884,Landing Page Submission,Google,No,No,0,3.0,256,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
612877,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
612862,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
612836,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
612830,Landing Page Submission,Direct Traffic,No,No,0,9.0,165,4.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
612809,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
612802,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
612771,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
612761,API,Google,No,No,0,2.0,170,2.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
612752,Landing Page Submission,Direct Traffic,No,No,1,3.0,1742,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
612748,API,Google,Yes,No,1,3.0,1040,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
612745,API,Google,No,No,1,2.0,30,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
612740,Landing Page Submission,Google,No,No,1,4.0,827,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
612736,Landing Page Submission,Google,Yes,No,1,6.0,1668,6.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612731,Landing Page Submission,Google,No,No,1,2.0,1795,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612728,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
612711,Landing Page Submission,Google,No,No,1,12.0,1117,2.4,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
612709,Landing Page Submission,Google,No,No,1,2.0,1542,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
612699,Landing Page Submission,Google,No,No,0,6.0,262,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,Yes
612698,Landing Page Submission,Google,Yes,No,0,2.0,1016,2.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612680,API,Google,No,No,1,3.0,130,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
612669,Landing Page Submission,Google,No,No,0,2.0,336,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612657,Landing Page Submission,Google,No,No,0,2.0,31,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
612647,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
612639,API,Google,No,No,1,4.0,926,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
612618,Landing Page Submission,Google,No,No,1,3.0,1360,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612605,Landing Page Submission,Google,No,No,1,5.0,725,2.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
612603,API,Google,No,No,1,2.0,979,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
612598,Landing Page Submission,Direct Traffic,No,No,0,5.0,327,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
612587,API,Chat,No,No,0,3.0,93,3.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
612578,API,Organic Search,No,No,1,4.0,804,1.33,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
612572,API,Google,No,No,1,3.0,789,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
612548,Landing Page Submission,Organic Search,No,No,1,6.0,1295,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
612546,API,Chat,Yes,No,0,0.0,0,0.0,Page Visited on Website,Human Resource Management,Student,No,No,No,No,No,No,,,No
612542,API,Google,No,No,0,3.0,937,1.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612532,API,Organic Search,No,No,1,9.0,234,4.5,SMS Sent,,,No,No,No,No,No,No,,,No
612511,Landing Page Submission,Google,No,No,0,5.0,201,5.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
612509,Landing Page Submission,Direct Traffic,No,No,0,12.0,9,1.71,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
612484,API,Google,No,No,1,9.0,1416,1.8,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
612479,API,Chat,No,No,0,3.0,334,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
612466,Landing Page Submission,Google,No,No,0,5.0,463,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
612458,API,Google,No,No,0,1.0,397,1.0,Converted to Lead,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
612428,Landing Page Submission,Direct Traffic,No,No,1,6.0,548,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
612395,API,Google,No,No,0,2.0,202,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
612345,Landing Page Submission,Google,No,No,1,3.0,1358,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612320,Landing Page Submission,Direct Traffic,No,No,0,3.0,219,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
612304,Landing Page Submission,Google,No,No,1,3.0,1768,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
612298,Landing Page Submission,Google,No,No,0,3.0,261,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
612293,API,Google,No,No,0,2.0,221,2.0,Chat Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
612288,Landing Page Submission,Google,No,No,1,3.0,1031,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
612266,Landing Page Submission,Google,No,No,1,6.0,942,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
612231,API,Organic Search,No,No,1,3.0,951,1.5,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
612180,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,389,3.0,Unsubscribed,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
612162,Landing Page Submission,Organic Search,No,No,0,3.0,1291,3.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
612160,Landing Page Submission,Google,Yes,No,1,6.0,1047,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
612148,API,Organic Search,No,No,1,4.0,861,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612147,API,Google,No,No,0,2.0,197,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
612134,Landing Page Submission,Organic Search,No,No,0,8.0,286,8.0,Chat Conversation,Operations Management,,No,No,No,No,No,No,,,Yes
612074,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
612067,Landing Page Submission,Direct Traffic,No,No,1,7.0,1500,2.33,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
612062,Landing Page Submission,Google,No,No,0,5.0,401,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
612047,Landing Page Submission,Google,No,No,0,3.0,1493,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612038,API,Direct Traffic,No,No,0,4.0,32,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612027,Landing Page Submission,Direct Traffic,No,No,0,5.0,209,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
612022,Landing Page Submission,Direct Traffic,No,No,1,2.0,129,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
612020,Landing Page Submission,Direct Traffic,No,No,0,5.0,1006,5.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
612006,Landing Page Submission,Direct Traffic,No,No,1,6.0,109,6.0,SMS Sent,E-COMMERCE,Working Professional,No,No,No,No,No,No,,,Yes
612000,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611999,API,Organic Search,No,No,0,3.0,1219,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611994,Landing Page Submission,Direct Traffic,No,No,0,2.0,1984,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
611960,API,Organic Search,No,No,0,3.0,151,3.0,Email Opened,,,No,No,No,No,No,No,,,No
611948,Landing Page Submission,Direct Traffic,No,No,1,3.0,370,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
611944,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
611935,Landing Page Submission,Google,No,No,0,4.0,305,4.0,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,,,Yes
611930,API,Google,No,No,1,2.0,1651,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611920,Landing Page Submission,Direct Traffic,No,No,0,7.0,358,7.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
611910,Landing Page Submission,Direct Traffic,No,No,0,4.0,373,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
611906,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
611900,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
