id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
582192,API,Google,No,No,0,2.0,951,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
586246,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
596060,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
623936,Landing Page Submission,Direct Traffic,No,No,0,1.0,1112,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
651443,API,Organic Search,No,No,1,5.0,1092,5.0,Had a Phone Conversation,,,No,No,No,No,No,No,14.0,15.0,No
631914,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
600079,Landing Page Submission,Google,No,No,0,4.0,75,4.0,Form Submitted on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
603462,API,Google,No,No,0,2.0,32,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
629350,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
594646,Landing Page Submission,Google,No,No,1,8.0,735,8.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
631894,API,Google,No,No,0,3.0,344,3.0,Email Opened,,,No,No,No,No,No,No,,,No
591760,Landing Page Submission,Direct Traffic,No,No,0,1.0,300,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
583178,Landing Page Submission,Direct Traffic,No,No,0,3.0,89,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,12.0,17.0,Yes
647606,Landing Page Submission,Direct Traffic,No,No,0,1.0,353,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
589424,API,Organic Search,No,No,1,5.0,930,5.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,11.0,No
621976,API,Google,No,No,1,7.0,241,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
595811,Landing Page Submission,Google,No,No,1,6.0,969,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593658,Landing Page Submission,Direct Traffic,No,No,0,9.0,1187,3.0,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,,,No
658597,API,Organic Search,No,No,0,5.0,1841,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
643766,Landing Page Submission,Direct Traffic,No,No,0,2.0,326,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,13.0,18.0,Yes
633046,API,Google,No,No,0,3.0,28,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
642477,Landing Page Submission,Direct Traffic,No,No,0,1.0,1156,1.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,14.0,16.0,Yes
611185,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
611064,Landing Page Submission,Organic Search,No,No,1,14.0,1200,2.8,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
597841,API,Organic Search,No,No,0,9.0,1932,9.0,Chat Conversation,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
635995,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
621451,API,Google,No,No,1,2.0,1387,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
614902,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
641471,Landing Page Submission,Google,No,No,0,4.0,260,4.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
638934,Landing Page Submission,Direct Traffic,No,No,0,5.0,1757,2.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
607046,Landing Page Submission,Direct Traffic,No,No,0,3.0,172,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
658023,API,Chat,No,No,0,3.0,1122,1.5,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
586835,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
604717,Landing Page Submission,Direct Traffic,No,No,1,3.0,1492,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
631591,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
581171,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,54,6.0,Email Bounced,Operations Management,,No,No,No,No,No,No,15.0,18.0,No
613517,Landing Page Submission,Organic Search,No,No,0,6.0,115,6.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
599164,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,No
592374,Landing Page Submission,Organic Search,No,No,0,9.0,414,9.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
653593,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
605175,Landing Page Submission,Direct Traffic,No,No,0,2.0,68,2.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
601868,Lead Add Form,Reference,No,No,1,1.0,1397,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
591888,API,Chat,No,No,0,2.0,298,2.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
589314,API,Organic Search,No,No,0,2.0,513,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
604140,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
595728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
635329,Landing Page Submission,Direct Traffic,No,No,0,5.0,1961,5.0,SMS Sent,International Business,,No,No,No,No,No,No,14.0,18.0,Yes
613684,Landing Page Submission,Google,No,No,1,7.0,1010,2.33,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,,,No
590263,Landing Page Submission,Google,No,No,1,13.0,846,1.63,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
607465,Landing Page Submission,Direct Traffic,No,No,1,3.0,317,1.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
625012,Landing Page Submission,Google,No,No,0,3.0,428,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
655103,API,Referral Sites,No,No,0,3.0,235,3.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
595182,Landing Page Submission,Google,No,No,0,3.0,291,1.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
626897,Landing Page Submission,Direct Traffic,No,No,0,5.0,1417,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
611277,API,Google,No,No,1,2.0,1164,1.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
627147,Landing Page Submission,Google,No,No,0,3.0,257,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
588990,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
607548,Landing Page Submission,Direct Traffic,Yes,No,0,7.0,30,7.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
641663,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,191,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
657014,API,Organic Search,Yes,No,0,8.0,76,8.0,Email Bounced,,,No,No,No,No,No,No,13.0,15.0,No
585291,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588075,Lead Add Form,Reference,No,No,1,,1208,,Unreachable,International Business,Working Professional,No,No,No,No,No,No,14.0,19.0,No
598461,Landing Page Submission,Organic Search,No,No,0,13.0,181,13.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
604305,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
591805,Landing Page Submission,Google,No,No,0,2.0,418,2.0,Email Link Clicked,Human Resource Management,Student,No,No,No,No,No,No,14.0,18.0,Yes
641288,Landing Page Submission,Direct Traffic,No,No,1,3.0,1061,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
579925,API,Organic Search,Yes,No,0,3.0,38,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
587907,API,Organic Search,No,No,0,2.0,189,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
613707,Landing Page Submission,Google,No,No,1,5.0,1826,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
617258,Landing Page Submission,Direct Traffic,No,No,1,2.0,1178,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
584059,Landing Page Submission,Direct Traffic,No,No,0,4.0,411,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,14.0,15.0,Yes
601887,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
645883,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
658278,API,Direct Traffic,No,No,0,2.0,205,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
606102,API,Google,No,No,0,4.0,99,4.0,Converted to Lead,,,No,No,No,No,No,No,,,No
640331,Landing Page Submission,Google,No,No,0,3.0,1730,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
609137,Landing Page Submission,Google,No,No,1,3.0,1379,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
660070,Landing Page Submission,Google,No,No,0,5.0,160,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,17.0,18.0,No
596611,Landing Page Submission,Direct Traffic,No,No,0,5.0,369,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
610294,Landing Page Submission,Google,No,No,1,5.0,284,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
644985,Landing Page Submission,Direct Traffic,No,No,1,2.0,940,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
605617,Landing Page Submission,Google,No,No,0,5.0,185,2.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
643127,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
642081,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
609355,Landing Page Submission,Direct Traffic,No,No,1,4.0,949,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
633154,API,Chat,No,No,1,4.0,936,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
596483,Landing Page Submission,Direct Traffic,No,No,0,7.0,12,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
633120,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
629776,Landing Page Submission,Google,No,No,0,2.0,137,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
594024,Landing Page Submission,Google,Yes,No,0,5.0,497,5.0,Unsubscribed,E-Business,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
604017,Landing Page Submission,Google,No,No,0,10.0,91,3.33,SMS Sent,Select,,No,No,No,No,No,No,,,No
608132,Landing Page Submission,Direct Traffic,No,No,1,3.0,1494,3.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
608114,Landing Page Submission,Google,No,No,0,2.0,906,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
593824,Landing Page Submission,Google,No,No,1,4.0,1500,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
609437,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
581561,Landing Page Submission,Google,No,No,1,4.0,1245,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
601139,API,Google,No,No,0,3.0,166,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632323,Landing Page Submission,Organic Search,No,No,1,7.0,1074,3.5,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
586544,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,No
637640,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Unreachable,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,15.0,No
646448,Landing Page Submission,Direct Traffic,No,No,0,3.0,184,1.5,Email Opened,Select,Student,No,No,No,No,No,No,12.0,18.0,No
593374,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
629251,API,Chat,No,No,0,3.0,281,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
583735,Landing Page Submission,Direct Traffic,No,No,1,2.0,1019,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
627952,Landing Page Submission,Organic Search,No,No,0,4.0,5,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
609333,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
618782,Landing Page Submission,Direct Traffic,No,No,1,10.0,744,2.0,SMS Sent,Select,,No,No,No,No,No,No,,,No
608088,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,3.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,Yes
640258,Landing Page Submission,Direct Traffic,No,No,1,2.0,114,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
592792,Landing Page Submission,Direct Traffic,No,No,1,1.0,1385,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
610456,API,Google,No,No,0,2.0,10,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
659708,API,Google,No,No,0,2.0,393,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
647861,API,Referral Sites,No,No,1,7.0,1001,7.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,13.0,No
640928,Landing Page Submission,Google,Yes,No,0,3.0,1416,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
649221,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
620193,Landing Page Submission,Google,No,No,0,5.0,588,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598607,Landing Page Submission,Organic Search,No,No,0,2.0,172,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
645131,Landing Page Submission,Organic Search,No,No,1,11.0,1054,2.75,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
594961,API,Organic Search,No,No,1,4.0,763,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
646334,Landing Page Submission,Google,No,No,1,2.0,1392,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
589488,Landing Page Submission,Google,No,No,1,2.0,1044,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,No
648231,Landing Page Submission,Google,No,No,1,5.0,1417,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
631467,Landing Page Submission,Google,No,No,1,14.0,17,14.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
588619,API,Google,Yes,No,0,2.0,1497,2.0,Email Bounced,,,No,No,No,No,No,No,16.0,15.0,No
588877,Landing Page Submission,Direct Traffic,No,No,1,2.0,287,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
593057,Landing Page Submission,Direct Traffic,No,No,0,20.0,1633,2.22,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
641149,API,Google,No,No,0,3.0,275,3.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
617419,API,Organic Search,No,No,0,4.0,282,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
579979,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
592524,API,Google,No,No,0,1.0,174,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
586397,Landing Page Submission,Direct Traffic,No,No,0,5.0,947,5.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
589846,Landing Page Submission,Google,No,No,1,2.0,765,2.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,14.0,18.0,No
589739,Landing Page Submission,Direct Traffic,No,No,1,2.0,263,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
605983,Landing Page Submission,Direct Traffic,No,No,0,2.0,1213,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
608893,Landing Page Submission,Direct Traffic,No,No,1,3.0,1083,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
583931,Landing Page Submission,Google,No,No,1,27.0,573,1.93,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
598955,Landing Page Submission,Direct Traffic,No,No,1,3.0,1292,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
579822,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,234,2.5,Page Visited on Website,E-COMMERCE,,No,No,No,No,No,No,17.0,15.0,No
589422,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590757,API,Google,No,No,1,3.0,1664,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
635314,Landing Page Submission,Google,No,No,1,5.0,1209,5.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
604600,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
581925,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
612637,API,Google,No,No,1,2.0,970,1.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
599351,Landing Page Submission,Direct Traffic,No,No,1,4.0,98,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
600248,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
648081,Landing Page Submission,Google,No,No,1,6.0,1712,6.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
647987,Lead Import,Facebook,No,No,0,,238,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
639333,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,15.0,16.0,No
597088,Landing Page Submission,Organic Search,Yes,No,0,9.0,127,4.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
627135,API,Organic Search,No,No,1,4.0,1132,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644524,Landing Page Submission,Direct Traffic,No,No,1,1.0,993,1.0,Converted to Lead,Operations Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
588534,Landing Page Submission,Organic Search,No,No,0,29.0,286,14.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
643276,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
630628,Landing Page Submission,Direct Traffic,No,No,0,2.0,298,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596376,Landing Page Submission,Direct Traffic,No,No,1,2.0,1650,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,17.0,Yes
622400,Landing Page Submission,Google,No,No,1,3.0,1137,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
610473,Landing Page Submission,Direct Traffic,No,No,1,3.0,1089,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
638412,Landing Page Submission,Google,No,No,0,2.0,774,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
601630,API,Google,No,No,0,3.0,147,1.5,Page Visited on Website,Select,Student,No,No,No,No,No,No,,,No
596770,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605259,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
607498,Landing Page Submission,Direct Traffic,No,No,1,5.0,146,2.5,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
645067,Landing Page Submission,Organic Search,No,No,0,8.0,419,8.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
615031,Landing Page Submission,Direct Traffic,No,No,0,12.0,494,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
602388,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,368,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
619884,Landing Page Submission,Google,No,No,0,6.0,1217,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
596759,Landing Page Submission,Direct Traffic,No,No,1,6.0,1266,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
654184,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
603687,Landing Page Submission,Google,No,No,1,5.0,1585,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
641817,API,Google,No,No,1,2.0,1387,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
626676,Landing Page Submission,Direct Traffic,No,No,1,4.0,222,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
657247,Lead Add Form,Reference,No,No,1,,803,,,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
636991,Landing Page Submission,Google,No,No,0,5.0,442,1.67,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,17.0,No
620429,Landing Page Submission,Direct Traffic,No,No,1,11.0,1505,3.67,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,17.0,17.0,Yes
624488,Landing Page Submission,Organic Search,No,No,0,5.0,1410,5.0,Unreachable,Operations Management,,No,No,No,No,No,No,,,Yes
611873,API,Google,No,No,0,4.0,507,4.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
637909,Landing Page Submission,Google,No,No,1,4.0,701,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
620220,API,Organic Search,Yes,No,0,1.0,117,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
581807,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
608834,Landing Page Submission,Direct Traffic,No,No,0,2.0,167,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622371,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
645324,Landing Page Submission,Google,No,No,1,3.0,359,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
584703,API,Organic Search,No,No,1,2.0,645,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
594108,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
644906,Landing Page Submission,Google,No,No,1,6.0,1975,6.0,Email Link Clicked,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
580314,Landing Page Submission,Google,No,No,1,5.0,262,5.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,18.0,No
633445,API,Direct Traffic,No,No,0,1.0,263,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
647711,API,Google,No,No,1,3.0,1804,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
648199,Landing Page Submission,Google,No,No,0,7.0,148,3.5,SMS Sent,Rural and Agribusiness,,No,No,No,No,No,No,13.0,13.0,Yes
646456,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
656682,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
601960,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
642802,Landing Page Submission,Organic Search,No,No,0,3.0,276,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
618080,API,Organic Search,No,No,0,4.0,811,4.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
655071,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
610230,API,Google,No,No,0,3.0,70,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
620883,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
591990,API,Organic Search,No,No,1,7.0,248,7.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
582678,API,Google,No,No,0,2.0,239,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
588993,Landing Page Submission,Direct Traffic,No,No,1,2.0,1802,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
618102,Landing Page Submission,Google,No,No,0,7.0,406,7.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
